join_key,year,street,state,city,zip,zip4,dept_sta,inc_type,num_mile,street_pre,streetname,streettype,streetsuf,apt_no,x_street
CA10030032520144014344000,2014,1695 W Calimyrna AVE ,CA,Fresno,93711,,S02,611,1695,W,Calimyrna,AVE,,D,
CA50110061820140002777000,2014,2800  PORSCHE STRASSE  ,CA,TURLOCK,95380,,4,111,2800,,PORSCHE STRASSE,,,,
CA19110012320150023021000,2015, W SEPULVEDA  ,CA,CARSON,0,0,36,321,,W,SEPULVEDA,,,,SFIGUEROAST
CA43010052720141401797000,2014,7643  ROSANNA ST ,CA,GILROY,95020,,LAS,321,7643,,ROSANNA,ST,,,
CA34080013020140006246000,2014,1219  T ST ,CA,Sacramento,95814,,,321,1219,,T,ST,,1,
CA41110073120162016130000,2016,240  Allen Rd  ,CA,Woodside,94062,,,651,240,,Allen Rd,,,,
CA19110081220150223234000,2015,2500  OCEAN FRONT  ,CA,SANTA MONICA,0,0,802,321,2500,,OCEAN FRONT,,,,btwn BAY ST
CA30065031720150027693000,2015,1479  wilderness  ,CA,ORANGE,0,0,99,321,1479,,wilderness,,,,
CA39050112320140005209000,2014,820 W CENTER ST ,CA,Manteca,95337,,2,600,820,W,CENTER,ST,,,
CA19100082320161638969000,2016,1700  PACIFIC AV  ,CA,Long Beach,90813,,3,321,1700,,PACIFIC AV,,,,
CA37065061020160002874000,2016,  OLIVENHAIN RD ,CA,Encinitas,92024,,ENC,321,,,OLIVENHAIN,RD,,,EL CAMINO RE
CA30065111820160122118000,2016,24552  PASEO DE VALENCIA  ,CA,LAGUNA HILLS,0,0,FS2,745,24552,,PASEO DE VALENCIA,,,,VILLA VALENCIA MAIN ENTRANCE
CA04035082120030009677000,2003,6245   PUEBLO    ,CA,MAGALIA,95954, ,33,321,6245, ,PUEBLO, , , ,
CA34080120320140072064000,2014,0  FLORIN RD ,CA,Sacramento,95831,,,321,0,,FLORIN,RD,,,RIVERSIDE
CA49145010420140000234000,2014,620  SUMMERFIELD RD ,CA,SANTA ROSA,95405,,4,321,620,,SUMMERFIELD,RD,,,
CA37148112020140024132000,2014,00028233  MEADOW OAK LN ,CA,DEERSPRINGS,92026,,MVU,321,28233,,MEADOW OAK,LN,,,DEADEND 10320 BLK BURNED OAK
CA33090010420080001294000,2008,    Spring    ,CA,HIGH,92507, ,RRU,445, , ,Spring, , , ,Glen
CA19145121920150082395000,2015,  LINCOLN AV  ,CA,PASADENA,91103,,36,322,,,LINCOLN AV,,,,TOOLEN PL
CA36170062220141407579000,2014,428  G ST E,CA,Ontario,91762,,,321,428,,G,ST,E,,
CA36555100420140012459000,2014,00031067  SAGE ST ,CA,LUCERNEVALLEY,92345,,BDU,151,31067,,SAGE,ST,,,10400 BLK BUENA VISTA RD 1040
CA19110122920140337796000,2014, W CLARION  ,CA,CARSON CO,0,0,36,661,,W,CLARION,,,,SNORMANDIEAV
CA33555060620150063769000,2015,00036000  WINCHESTER RD ,CA,WINC,92596,,RRU,143,36000,,WINCHESTER,RD,,,
CA19105012620070000976000,2007,07800 S HOOVER ST  ,CA,SOUTH CENTRAL LOS AN,90044, ,57,131,7800,S,HOOVER,ST, , ,HOOVER                      ST
CA50110012320140000337000,2014,2040  OXFORD AVE ,CA,TURLOCK,95380,,4,321,2040,,OXFORD,AVE,,,
CA54045082120090006787001,2009,505 E Laurel    ,CA,VISALIA,93292, ,S51,111,505,E,Laurel, , , ,
CA43070080820162219093000,2016,3015  UNION  ,CA,SAN JOSE,95124,,9,300,3015,,UNION,,,,
CA31125082320140019635000,2014,00003388  BELL RD ,CA,PCFD,95603,,NEU,311,3388,,BELL,RD,,,3099 BLK RICHARDSON DR 3190 B
CA27115010620150000096000,2015,00003381  LAURELES LN ,CA,PEBBLEBEACH,93953,,BEU,550,3381,,LAURELES,LN,,,1241 BLK PADRE LN DEADEND
CA19105121420090001292000,2009,08637 N BALCOM AV  ,CA,NORTHRIDGE,91325, ,103,440,8637,N,BALCOM,AV, , ,BALCOM                      AV
CA54045052820130004995000,2013,9500 W AIRPORT DR ,CA,Visalia,93277,,S53,462,9500,W,AIRPORT,DR,,,
CA48060011120150002177000,2015,172  BRIGHTON  ,CA,VACAVILLE,95687,,74,321,172,,BRIGHTON,,,,
CA30055021020161601271000,2016,1501  Superior AVE ,CA,NEWPORT BEACH,92663,,2,321,1501,,Superior,AVE,,312,1501 SUPERIOR AV STE 312
CA39055012920050000148000,2005,         ,CA,Manteca,95336, ,S32,463, , , , , , ,East bound Hwy 120 off ramp at
CA49145061920150013358000,2015,1254  CEDARWOOD DR ,CA,SANTA ROSA,95401,,2,150,1254,,CEDARWOOD,DR,,,
CA41040113020160012683000,2016,4000 E 3RD  ,CA,Foster City,94404,,28,550,4000,E,3RD,,,,
CA37140030620150026616000,2015,3856  Marlesta DR ,CA,SAN DIEGO,92111,,36,321,3856,,Marlesta,DR,,,3856 Marlesta Dr
CA19110032020150078662000,2015,12200 S LA MIRADA  ,CA,LA MIRADA,0,0,15,321,12200,S,LA MIRADA,,,21A,btwn GRANADA AV
CA15010030520151507599000,2015,1011  WEBSTER ST ,CA,KERN COUNTY,93307,,K41,311,1011,,WEBSTER,ST,,,
CA54005122220150001117000,2015,221 E CITRUS DR ,CA,Farmersville,93223,,83,311,221,E,CITRUS,DR,,,
CA19125033020160001135000,2016,423 W FOOTHILL  ,CA,MONROVIA,91016,,101,554,423,W,FOOTHILL,,,,
CA33050051620160059781000,2016,00042150  JACKSON ST ,CA,INDO,92201,,RRU,300,42150,,JACKSON,ST,,,82999 BLK SHOWCASE PY 82999 B
CA49145031320160006022000,2016,509  COLUMBIA ST ,CA,SANTA ROSA,95403,,11,611,509,,COLUMBIA,ST,,,
CA42035050320160005385000,2016,4848  SAN GORDIANO AVE ,CA,SANTA BARBARA,93111,,12,321,4848,,SAN GORDIANO,AVE,,B,
CA39120011020160060196000,2016,2929 N Mac Arthur DR ,CA,TRACY,95376,,SM,321,2929,N,Mac Arthur,DR,,41,2929 N Mac Arthur Dr
CA15010021220161605449000,2016,14556  TEHACHAPI  ,CA,KERN COUNTY,93561,,K12,311,14556,,TEHACHAPI,,,41,
CA33052042520150047253000,2015,00079175  LATIGO  ,CA,LAQ,92253,,RRU,320,79175,,LATIGO,,,,44700 BLK LOS MANOS DR DEADE
CA37140112720140128072000,2014,3123  Larkdale CT ,CA,SAN DIEGO,92123,,28,113,3123,,Larkdale,CT,,,3123 Larkdale Ct
CA15010080820151528697000,2015,801  STANISLAUS ST ,CA,MARICOPA,93252,,K22,321,801,,STANISLAUS,ST,,,
CA19180090820151511898000,2015,1112  7TH ST ,CA,SANTA MONICA,90403,,,321,1112,,7TH,ST,,,
CA37140071820140075238000,2014,4238  Van Dyke AVE ,CA,SAN DIEGO,92105,,17,321,4238,,Van Dyke,AVE,,4,4238 Van Dyke Av
CA50040101920150020392000,2015,706  SUTTER AVE ,CA,MODESTO,95351,,2,321,706,,SUTTER,AVE,,,
CA34090022020160026145000,2016,7428  Widener  ,CA,North Highlands,95660,,41,321,7428,,Widener,,,,
CA54035080720162162927000,2016,450 W Springville AVE ,CA,Porterville,93257,,3,321,450,W,Springville,AVE,,139,
CA36015011620151500533000,2015,22325  State HWY ,CA,APPLE VALLEY,92307,,334,311,22325,,State,HWY,,68,22325 State Hwy 18 Oh S
CA24035061320160011356000,2016,00008813  GLOBE  ,CA,DOSPALOS,93620,,MMU,320,8813,,GLOBE,,,,21959 BLK LEXINGTON AV 21907
CA33090083120160105417000,2016,00035704  TYMPANI  ,CA,INDO,92201,,RRU,321,35704,,TYMPANI,,,,78982 BLK ALLIANCE WY DEADEN
CA54010010120160000014000,2016,1878 E El Monte  ,CA,Dinuba,93618,,S31,321,1878,E,El Monte,,,,
CA33090080920160096441000,2016,00018876  LISA LN ,CA,MEAD,92570,,RRU,321,18876,,LISA,LN,,,22770 BLK PERRY ST DEADEND
CA10030041820166021425000,2016,5759 E Fountain WAY ,CA,Fresno,93727,,S10,131,5759,E,Fountain,WAY,,,
CA49145040920140007412000,2014,2080  GUERNEVILLE RD ,CA,SANTA ROSA,95401,,2,611,2080,,GUERNEVILLE,RD,,,
CA41035062120140003260000,2014,501  KING DR ,CA,DALY CITY,94015,,94,321,501,,KING,DR,,,
CA41095102220151504858000,2015,571  TAMARACK  ,CA,SOUTH SAN FRANCISCO,94080,,61,321,571,,TAMARACK,,,,571 TAMARACK LA
CA37170050820140004145000,2014,4000  Mystra DR ,CA,OCEANSIDE,92056,,VTA,542,4000,,Mystra,DR,,,4000 Mystra Dr
CA19180052320151506497000,2015,1525  EUCLID ST ,CA,SANTA MONICA,90404,,,321,1525,,EUCLID,ST,,,
CA43105062920022003714000,2002,1002 W FREMONT AV  ,CA,SUNNYVALE,94086, ,ST3,311,1002,W,FREMONT,AV, , ,
CA55555070220100005518000,2010,    Las Cruces    ,CA,La Grange,95329, ,TCU,140, , ,Las Cruces, , , ,J 59
CA01008091520161629802000,2016,16672 E 14TH ST ,CA,SAN LEANDRO,94578,,24,321,16672,E,14TH,ST,,,
CA43060052820161490011000,2016,3980  EL CAMINO REAL  ,CA,PALO ALTO,94305,,2,321,3980,,EL CAMINO REAL,,,59,
CA38005080820150020064000,2015,201  3RD ST ,CA,San Francisco,94103,,,700,201,,3RD,ST,,,
CA33090012820150011681000,2015,00032690  ROME HILL RD ,CA,LVIL,92530,,RRU,321,32690,,ROME HILL,RD,,,DEADEND 18848 BLK GRAND AV
CA37030120120150017499000,2015,3470  Highland  ,CA,NATIONAL CITY,91950,,1,611,3470,,Highland,,,,
CA41090083020151506562000,2015,  HOBART  ,CA,SAN MATEO,94402,,25,553,,,HOBART,,,,TILIA
CA27025072920160001691000,2016,9870  ROLLING MEADOWS LN ,CA,Prunedale,93907,,2,321,9870,,ROLLING MEADOWS,LN,,,
CA30030042020151504702000,2015,1111 N CREEK SIDE  ,CA,Fullerton,92833,,6,321,1111,N,CREEK SIDE,,,,
CA30065040120140027963000,2014,25555  ALICIA  ,CA,LAGUNA HILLS,0,0,FS2,321,25555,,ALICIA,,,,NEAR PASEO DE VALENCIA
CA45015041320160003488000,2016,  855 Caravan Rd  ,CA,Anderson,96007,,,300,,,855 Caravan Rd,,,,
CA41095062620161602969000,2016,119  COLMA  ,CA,COLMA,94014,,63,611,119,,COLMA,,,,119 COLMA BLVD
CA30030040120161603972000,2016,1219 N STATE COLLEGE AVE ,CA,Anaheim,92805,,3,122,1219,N,STATE COLLEGE,AVE,,,
CA19105061320160000332000,2016,00920 E PACIFIC COAST  ,CA,LOS ANGELES,90744,,38,412,920,E,PACIFIC COAST,,,,PACIFIC COAST               HY
CA56020122320055113460000,2005,7322   WHEELER CYN RD  ,CA,VENTURA,93060, ,26,631,7322, ,WHEELER CYN,RD, , ,
CA19110021220160044192000,2016,44910 N 10TH  W,CA,LANCASTER,0,0,33,554,44910,N,10TH,,W,315,btwn W KILDARE ST
CA19110111420140294406000,2014,648 W DEVIRIAN  ,CA,ALTADENA,0,0,12,440,648,W,DEVIRIAN,,,,btwn N LINCOLN AV
CA15010050820151515725000,2015,27060  CUMBERLAND RD ,CA,BEAR VALLEY,93561,,K16,162,27060,,CUMBERLAND,RD,,,
CA19105041820150000786000,2015,02670 S CLYDE  ,CA,LOS ANGELES,90016,,94,900,2670,S,CLYDE,,,,CLYDE                       AV
CA19110070920160198013000,2016,43319 N 21ST  W,CA,LANCASTER,0,0,134,611,43319,N,21ST,,W,,btwn W AVENUE K7
CA15010082920070725624000,2007,    FRONTIER WY    ,CA,BEAR VALLEY,93561, ,K16,460, , ,FRONTIER WY, , , ,CUMBERLAND RD
CA56020081020150025373000,2015,453  CARMEN  ,CA,Camarillo,93010,,,321,453,,CARMEN,,,,CARMEN PLAZA54001453
CA19110120320150338690000,2015,44104  CAROLSIDE  ,CA,LANCASTER,0,0,33,321,44104,,CAROLSIDE,,,,btwn E AVENUE J7
CA19110122920140337514000,2014,5336  ZADELL  ,CA,TEMPLE CITY,0,0,47,440,5336,,ZADELL,,,,btwn DEAD END
CA19110040820140087397000,2014,2929  ORINOCO  ,CA,HACIENDA HEIGHTS,0,0,91,321,2929,,ORINOCO,,,,btwn DEL PRADO DR
CA33035102420150120621000,2015,00016508  CARIBOU ST ,CA,LELS,92530,,RRU,300,16508,,CARIBOU,ST,,,28900 BLK REDWOOD DR DEADEND
CA34090121520160187869000,2016,3641  Karl DR ,CA,North Highlands,95660,,42,461,3641,,Karl,DR,,,
CA37025092420150008915000,2015,2077  Sequoia Crest  ,CA,Vista,92083,,OUT,321,2077,,Sequoia Crest,,,,2077 Sequoia Crest
CA33054062520150071963000,2015,00023120  SUNNYMEAD  ,CA,MOVA,92553,,RRU,321,23120,,SUNNYMEAD,,,,12498 BLK FREDERICK ST 23200
CA48060061520150034446000,2015,1200  BURTON DR ,CA,VACAVILLE,95687,,72,321,1200,,BURTON,DR,,54,
CA10030031320100021496000,2010,    Chestnut AVE  ,CA,Fresno,93702, ,S01,131, , ,Chestnut,AVE, , ,Olive
CA56025020220150007706000,2015,3302  Turnout PARK ,CA,Camarillo,93012,,ST5,900,3302,,Turnout,PARK,,,3302 Turnout Park Ci
CA33040110620151513719000,2015,1360 E ACACIA AVE ,CA,HEMET,92543,,1,321,1360,E,ACACIA,AVE,,107,1360 E ACACIA AV107
CA49145122320140027252000,2014,301  WHITE OAK DR ,CA,SANTA ROSA,95409,,7,553,301,,WHITE OAK,DR,,263,
CA19105021620140000505000,2014,06252 N WYNNE AV ,CA,RESEDA,91335,,93,442,6252,N,WYNNE,AV,,,WYNNE                       AV
CA30065092720160102480000,2016,34071  RUBY LANTERN  ,CA,DANA POINT,0,0,FS3,321,34071,,RUBY LANTERN,,,A,resd mendoza
CA19110081220150223110000,2015,508 W IVESBROOK  ,CA,LANCASTER,0,0,33,321,508,W,IVESBROOK,,,115,btwn N SIERRA HWY
CA41045082620150005577000,2015,00001000  HWY 1  ,CA,HALFMOONBAY,94019,,CZU,322,1000,,HWY 1,,,,
CA56020100820160033763000,2016,6207  VILLAGE 6  ,CA,Leisure Village,93012,,,321,6207,,VILLAGE 6,,,,LEISURE VILLAGE 6525066207
CA30005050520151513507000,2015,8270 E MONTE VISTA  ,CA,Anaheim,92808,,8,571,8270,E,MONTE VISTA,,,,
CA34090061720160089688000,2016,    ,CA,Sacramento,95842,,25,622,,,,,,,WB I80 Truck Scales
CA30065070520140058180000,2014,859  SAN REMO  ,CA,IRVINE,0,0,FS0,321,859,,SAN REMO,,,,NEAR PASEO WESTPARK
CA34080012320160005281000,2016,2841  CONWAY CT ,CA,Sacramento,95826,,,300,2841,,CONWAY,CT,,,
CA37070071620160008250000,2016,1739  ALTA VISTA AVE ,CA,Escondido,92027,,2,321,1739,,ALTA VISTA,AVE,,,
CA33075021020151503758000,2015,11623  Carmine  ,CA,Riverside,92505,,7,611,11623,,Carmine,,,,4940 SIERRA VISTA AV 4948 BL
CA19105101520160000757000,2016,  BERTH 87 SPD  ,CA,SAN PEDRO,90731,,112,550,,,BERTH 87 SPD,,,,BERTH 87 SPD
CA32010080120150000319000,2015,251  Airport RD ,CA,Chester,96020,,HQ,900,251,,Airport,RD,,,
CA19110112320150329350000,2015,43454 N 30TH  W,CA,LANCASTER,0,0,134,321,43454,N,30TH,,W,,btwn W AVENUE K4
CA36193082220151555468000,2015,3094 N Macy ST ,CA,MUSCOY,92407,,75,321,3094,N,Macy,ST,,,3094 N Macy St
CA10032040720140004443000,2014,00000000  I 5 ACCESS RAMP  ,CA,MENDOTA,93640,,FKU,322,0,,I 5 ACCESS RAMP,,,,Russell
CA19110012720150027002000,2015,18328  AMBLER  ,CA,CARSON,0,0,116,321,18328,,AMBLER,,,,btwn E 182ND ST
CA19110070620140169698000,2014,1731 E BOYSENBERRY  ,CA,PALMDALE,0,0,37,321,1731,E,BOYSENBERRY,,,,btwn N 17TH ST E
CA37140101420140110827000,2014,850  State ST ,CA,SAN DIEGO,92101,,201,321,850,,State,ST,,106,850 State St
CA56025031720160020617000,2016,1037 E Santa Clara ST ,CA,Ventura,93001,,ST2,321,1037,E,Santa Clara,ST,,,1037 E Santa Clara St
CA37070111020160013193000,2016,3135  PLUM CT ,CA,Escondido,92027,,4,321,3135,,PLUM,CT,,,
CA20015021220080001791000,2008,18394   rd. 12    ,CA,MADERA_VALLEY,93610, ,MMU,111,18394, ,rd. 12, , , ,
CA30030051420151505690000,2015,0  BREA MALL  ,CA,Brea,92821,,4,611,0,,BREA MALL,,,,
CA34080051720150030890000,2015,3725  CYPRESS ST ,CA,Sacramento,95838,,,321,3725,,CYPRESS,ST,,C37,
CA10030082720133040767000,2013,3973 N Cedar AVE ,CA,Fresno,93726,,S06,131,3973,N,Cedar,AVE,,,
CA34080022020140010777000,2014,3420  WINTER PARK DR ,CA,Sacramento,95834,,,600,3420,,WINTER PARK,DR,,208,
CA34090100120160147689000,2016,  Longview DR ,CA,Sacramento,95821,,103,622,,,Longview,DR,,,Watt AV
CA33052041620150043759000,2015,00047875  VIA TRIESTE  ,CA,LAQ,92253,,RRU,554,47875,,VIA TRIESTE,,,,78878 BLK VIA FLORENCE 47958
CA19145073020140046389000,2014,560  HICKORY LA ,CA,PASADENA,91103,,36,321,560,,HICKORY,LA,,,
CA55050062820150006585000,2015,00010000  BONDS FLAT RD ,CA,DONPEDRO,95329,,TCU,321,10000,,BONDS FLAT,RD,,,BLUE OAKS CAMPGROUND RD DON P
CA19110050420140111684000,2014, S NORMANDIE  ,CA,GARDENA,0,0,95,700,,S,NORMANDIE,,,,WROSECRANSAV
CA19145121620140077740000,2014,586 N Lake AVE ,CA,Pasadena,91101,,33,322,586,N,Lake,AVE,,,
CA48005121520153490009000,2015,1176  GROVE CIR ,CA,BENICIA,94510,,12,321,1176,,GROVE,CIR,,,
CA37070111820050009084000,2005,1070 E WASHINGTON AV  ,CA,Escondido,92025, ,2,131,1070,E,WASHINGTON,AV, , ,
CA33040071620141407710000,2014,1595 E FLORIDA AVE ,CA,HEMET,92543,,1,321,1595,E,FLORIDA,AVE,,,1595 E FLORIDA AV
CA37025052820160004988000,2016,5010  Avenida Encinas  ,CA,Carlsbad,92008,,CB1,745,5010,,Avenida Encinas,,,,5010 Avenida Encinas
CA41050101320160006652000,2016,505  MOORE RD ,CA,Woodside,94063,,4,321,505,,MOORE,RD,,,
CA19105042220160001398000,2016,10920 W CAMARILLO ST ,CA,NORTH HOLLYWOOD,91602,,86,651,10920,W,CAMARILLO,ST,,,CAMARILLO                   ST
CA19110061020150159087000,2015,5633 E WHITTIER  ,CA,EAST LOS ANGELES,0,0,22,321,5633,E,WHITTIER,,,,btwn S SADLER AV
CA2501503132005005-103000,2005,    RYE CREEK SWIRL    ,CA,ALTURAS,96101, , ,143, , ,RYE CREEK SWIRL, , , ,
CA57025020120140000450000,2014,1515  SHASTA DR ,CA,DAVIS,95616,,32,554,1515,,SHASTA,DR,,1105,1515 SHASTA DR
CA33105073120150086182000,2015,00072600  FRED WARING DR ,CA,PDES,92260,,RRU,321,72600,,FRED WARING,DR,,,WARING PLAZA ONE QUAIL PLACE
CA37140111620140123899000,2014,2760  Piantino Cr  ,CA,SAN DIEGO,92108,,45,321,2760,,Piantino Cr,,,,2760 Piantino Cr
CA42040040620140002317000,2014,415 E NEWLOVE  ,CA,Santa Maria,93458,,ST2,154,415,E,NEWLOVE,,,,
CA37145020520140000721000,2014,262  Candera LN ,CA,San Marcos,92069,,3,622,262,,Candera,LN,,,262 Candera Ln
CA30055120820141410545000,2014,2  VIA RUBINO  ,CA,NEWPORT BEACH,92657,,8,321,2,,VIA RUBINO,,,,2 VIA RUBINO
CA43070042820161199001000,2016,1058 S 5TH ST ,CA,SAN JOSE,95112,,3,321,1058,S,5TH,ST,,,
CA30065041820150038953000,2015,24300  EL TORO  ,CA,LAGUNA WOODS,0,0,FS2,554,24300,,EL TORO,,,119,RESD MC FIERCEN
CA12555111520140007572000,2014,00000073  HUFFORD RD ,CA,ORICK,95556,,HUU,700,73,,HUFFORD,RD,,,120900 BLK HWY 101 10 BLK FOO
CA19110051920160144633000,2016,939 N STANLEY  ,CA,WEST HOLLYWOOD,0,0,8,321,939,N,STANLEY,,,1,btwn W WILLOUGHBY AV
CA50555062220150002290000,2015,408  KERR AVE ,CA,COUNTY,95354,,31,321,408,,KERR,AVE,,,
CA19110022320160056656000,2016,3130 N ROBINETTE  ,CA,BALDWIN PARK,0,0,29,321,3130,N,ROBINETTE,,,,btwn E FAIRGROVE ST
CA34080010920140001967000,2014,0  17TH AVE ,CA,Sacramento,95817,,,600,0,,17TH,AVE,,,STOCKTON
CA43070030820160689016000,2016,317 N 14TH ST ,CA,SAN JOSE,95112,,8,321,317,N,14TH,ST,,,
CA30065072020150071824000,2015,  LAKE FOREST  ,CA,LAKE FOREST CITY,0,0,FS3,324,,,LAKE FOREST,,,,
CA39120041620160062149000,2016,240 E Emerson AVE ,CA,TRACY,95376,,SM,745,240,E,Emerson,AVE,,,240 E Emerson Ave
CA03006110320160031649000,2016,27256  Forrest Oak Road  ,CA,Pioneer,95666,,111,321,27256,,Forrest Oak Road,,,,
CA19075091420141412804000,2014,4235  BOSTON AVE ,CA,LA CRESCENTA,91214,,Gle,300,4235,,BOSTON,AVE,,,btwn ENCINAL AV ALTURA AV
CA37140073120160094547000,2016,4219  Euclid AVE ,CA,SAN DIEGO,92115,,17,321,4219,,Euclid,AVE,,3,4219 Euclid Av
CA36065092620150148880000,2015,11055  Alamo RD ,CA,LOMA LINDA,92354,,214,611,11055,,Alamo,RD,,,
CA39120072920160064229000,2016,2092  PENNY  ,CA,TRACY,95376,,S91,733,2092,,PENNY,,,,
CA34080062020160040893000,2016,4927  LAWRENCE DR ,CA,Sacramento,95820,,,321,4927,,LAWRENCE,DR,,,
CA21015080620150001141000,2015,  NB Highway 101  ,CA,Larkspur,94939,,14,322,,,NB Highway 101,,,,South of 580
CA19110051320150131879000,2015,2683  GRANDOAKS  ,CA,WESTLAKE VILLAGE,0,0,144,321,2683,,GRANDOAKS,,,,btwn KIRSTEN LEE DR
CA37070082920140008768000,2014,1750  CITRACADO PKY ,CA,Escondido,92029,,6,321,1750,,CITRACADO,PKY,,137,
CA54045011720110000447000,2011,9500 W AIRPORT DR  ,CA,Visalia,93277, ,S55,462,9500,W,AIRPORT,DR, , ,
CA19105020320150000035000,2015,  1145 REDONDO BEACH BL X GARDEN  ,CA,LOS ANGELES,90248,,79,311,,,1145 REDONDO BEACH BL X GARDEN,,,,1145 REDONDO BEACH BL X GARDEN
CA44055022820150004698000,2015,233  4TH AVE ,CA,Santa Cruz,95062,,SF1,611,233,,4TH,AVE,,,
CA19105051820140000588000,2014,04014 N BARRETT RD ,CA,LOS ANGELES,90032,,47,542,4014,N,BARRETT,RD,,,BARRETT                     RD
CA34020031620140003048000,2014,008586  Laguna Grove DR ,CA,Elk Grove,95757,,71,522,8586,,Laguna Grove,DR,,,
CA33110041220150041944000,2015,00070911  WINDSOR  ,CA,RANM,92270,,RRU,321,70911,,WINDSOR,,,,70900 BLK SUNNY LN DEADEND
CA37115060820160008841000,2016,760 E Bobier DR ,CA,VISTA,92084,,,321,760,E,Bobier,DR,,RM 162,760 E Bobier Dr
CA19110051920140125415000,2014,10624  PESCADERO  ,CA,SOUTH GATE,0,0,147,321,10624,,PESCADERO,,,,btwn SEMINOLE AV
CA37140070620140070534000,2014,  Strandway  ,CA,SAN DIEGO,92109,,21,611,,,Strandway,,,,Zanzibar
CA33054020120110010242000,2011,00012820   INDIAN ST  ,CA,MOVA,92555, ,RRU,118,12820, ,INDIAN,ST, , ,24500 BLK FIR AV
CA41090082720070704810000,2007,  N 101    ,CA,SAN MATEO,94403, ,26,463, ,N,101, , , ,
CA19145081420140049661000,2014,1450 N Fair Oaks AVE ,CA,PASADENA,91105,,36,321,1450,N,Fair Oaks,AVE,,,
CA37165112220140024230000,2014,00001740  WIND RIVER RD ,CA,SANMIGUEL,92019,,MVU,700,1740,,WIND RIVER,RD,,,1800 BLK HILLSDALE RD 1816 BL
CA19145062820160043067000,2016,1290  INVERNESS DR ,CA,PASADENA,91103,,38,321,1290,,INVERNESS,DR,,,
CA43070032620110859072000,2011,23 S CRAGMONT AV  ,CA,San Jose,95127, ,2,440,23,S,CRAGMONT,AV, , ,
CA01008072620161624161000,2016,4280  GREENVILLE RD ,CA,LIVERMORE,94550,,8,321,4280,,GREENVILLE,RD,,,
CA34090111520150163954000,2015,2319  Edison  ,CA,Sacramento,95821,,101,321,2319,,Edison,,,B,
CA37140031020150028381000,2015,325 S 32nd ST ,CA,SAN DIEGO,92113,,19,321,325,S,32nd,ST,,,325 S 32nd St
CA45086070420160006492000,2016,00011859 E STILLWATER  ,CA,SHASTACOLL,96049,,SHU,320,11859,E,STILLWATER,,,,20503 BLK HWY 299 E 20501 BLK
CA37139080720140016661000,2014,00044605  OLD HIGHWAY 80  ,CA,JACUMBA,91934,,MVU,321,44605,,OLD HIGHWAY 80,,,,1180 BLK HEBER ST 1200 BLK CA
CA15010112520151543149000,2015,13646  33  ,CA,LOST HILLS,93249,,K26,321,13646,,33,,,,
CA56015040220150022319000,2015,1401  Sespe ST ,CA,Fillmore,93015,,81,611,1401,,Sespe,ST,,,
CA56020071420160023397000,2016,2608  EUCALYPTUS  ,CA,Nyeland Acres,93030,,,300,2608,,EUCALYPTUS,,,,
CA30065121920160134393000,2016,10000  ADOBE  N,CA,IRVINE UCI,0,0,FS0,321,10000,,ADOBE,,N,,PUERTA DEL SOL HOUSING OFFICE
CA43070043020151209130000,2015,355  RACE ST ,CA,SAN JOSE,95126,,30,321,355,,RACE,ST,,,
CA10095041320150000698000,2015,2121  Valley View ST ,CA,Selma,93662,,1,611,2121,,Valley View,ST,,,
CA29015101020140023678000,2014,    ,CA,Grass Valley,95945,,54,463,,,,,,,Brunswick Rd approximately 10
CA19105080520070000325000,2007,01401 S SEPULVEDA BL  ,CA,LOS ANGELES,90025, ,37,113,1401,S,SEPULVEDA,BL, , ,SEPULVEDA                   BL
CA34090102020160157962000,2016,2424  Hurley  ,CA,Sacramento,95864,,105,321,2424,,Hurley,,,118,
CA19110010220160001908000,2016,14933  WANETTE  ,CA,BELLFLOWER,0,0,98,651,14933,,WANETTE,,,,btwn GREENWELL ST
CA19025111220140006009000,2014,8501  WILSHIRE BLVD ,CA,BEVERLY HILLS,90211,,,321,8501,,WILSHIRE,BLVD,,150,
CA07035091020140006059000,2014,3150  FOSTORIA WAY ,CA,DANVILLE,94526,,34,131,3150,,FOSTORIA,WAY,,,X1CAMINO RAMON X2CROW CANY
NA7CA04102420140002495000,2014,3055 N Golden AVE ,CA,San Bernardino,92400,,241,321,3055,N,Golden,AVE,,,
CA49145062820100010378000,2010,2469   GUERNEVILLE RD  ,CA,SANTA ROSA,95401, ,2,111,2469, ,GUERNEVILLE,RD, , ,
CA42035110720150013879000,2015,6895  HOLLISTER AVE ,CA,GOLETA,93117,,11,321,6895,,HOLLISTER,AVE,,,
CA36107092520160013535000,2016,00000000  HWY 210  W,CA,HIGHLANDCITY,92346,,BDU,324,0,,HWY 210,,W,,Greenspot cross of 5th St
CA43090021820161601415000,2016,2219  STEBBINS AVE ,CA,SC,95050,,5,500,2219,,STEBBINS,AVE,,,2219 STEBBINS AV
CA33090031820100024642000,2010,    Elm Ave    ,CA,BEAU,92223, ,RRU,413, , ,Elm Ave, , , ,Oak Valley
CA34090121220150177859000,2015,    ,CA,MATHER,95655,,7,611,,,,,,,SB Hwy 99 south of Mack rd
CA04010062920090004994000,2009,3107   MICHAEL WAY  ,CA,CHICO,95926, ,6,111,3107, ,MICHAEL,WAY, , ,
CA37140061720150069086000,2015,2919  Alta View DR ,CA,SAN DIEGO,92139,,32,611,2919,,Alta View,DR,,,2919 Alta View Dr
